Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_34_5,esteatose,"(246, 136)","(216, 183)",28,28,1.4327365912226941,"[0.0009333921602870796, 2.2668744901649612e-10, 9.219634479642107e-14, 1.246373074002556e-13, -1.0120686068800843e-26, -1.876517165227772e-18, 8.722373135326133e-27]","[0.518569183643181, 0.023826414795021914, 0.2843895949253215, 0.023826466761656215]","[6.904409788331697, 7.963598954840193, 6.427404387069382, 7.958258924653028]"
ROI_34_6,esteatose,"(243, 136)","(209, 182)",28,28,1.4551755753186029,"[0.0009325884611078813, 2.5847535248116875e-11, 1.0992997546268576e-13, 1.0315597106340258e-13, -8.530901624403596e-27, -5.081017414737325e-19, -6.920527360133413e-27]","[0.5185716173006433, 0.02021257864035008, 0.27915970481713903, 0.02021243167919384]","[6.935841540590167, 7.963206445651602, 6.400599277933813, 7.962170934674698]"
ROI_34_7,esteatose,"(262, 144)","(207, 182)",28,28,1.3417966996462622,"[0.00104603142576663, 5.440585551267555e-10, 1.9164807074023777e-13, 9.977405991114637e-15, 2.092696852642144e-28, -2.017332788424045e-19, 3.8282916937396587e-28]","[0.5185494065408556, 0.016195417404688023, 0.2733809870321805, 0.016195347299937976]","[6.913589208381238, 7.946665917318994, 6.395658355323352, 7.945094933741865]"
ROI_34_8,esteatose,"(250, 143)","(205, 183)",28,28,1.4371101387207894,"[0.0009667120409556677, 2.1439195640573192e-10, 4.7237431729404974e-14, 1.589667403876339e-14, -1.164520848015896e-28, 2.326835316626808e-19, 4.1976075610894755e-28]","[0.5185640739427735, 0.021178904258017894, 0.28056741437130867, 0.021178978946876415]","[6.9839369121987165, 7.959541910955798, 6.387721847386844, 7.955259113368113]"
ROI_34_9,esteatose,"(254, 142)","(222, 180)",28,28,1.3351805717965666,"[0.0010059990169745184, 2.7545239584434227e-10, 7.015658047736446e-14, 3.8510313900586056e-14, -1.4205329873829914e-27, -4.998799343604556e-19, -1.4102849988989598e-27]","[0.5185534422623352, 0.03136546484855189, 0.2953169058772958, 0.03136546484855193]","[6.874953489903476, 7.933068851555459, 6.419467879132873, 7.9325688131787775]"
ROI_35_0,esteatose,"(250, 175)","(208, 236)",28,28,1.8057010785824346,"[0.0008734745171045323, 1.5269100019748488e-11, 2.1080748770217558e-13, 5.426382006021548e-15, 1.0061665822823877e-28, -1.2803124492511716e-20, 1.53491958383294e-28]","[0.5186034521505501, 0.01583764207830636, 0.27278546375616924, 0.015837993082264]","[6.842085637378203, 7.941430736838941, 6.435340895005889, 7.943311133981478]"
ROI_35_1,esteatose,"(263, 157)","(199, 232)",28,28,1.9973467211195797,"[0.0007839198884893987, 7.498276495613125e-11, 2.5353227441099593e-14, 1.1278830162953203e-14, 1.463810943707764e-30, 5.693925112043102e-20, -1.9072161720830069e-28]","[0.5222926163958871, 0.013231317459853524, 0.2634912339437117, 0.013236492929116644]","[6.890917147686263, 7.926872193557615, 6.4035948632598565, 7.926885436409174]"
ROI_35_2,esteatose,"(271, 208)","(211, 239)",28,28,1.6088108996448074,"[0.0009835487252116792, 3.7283416297101425e-10, 2.525421683929124e-14, 1.0346454499086127e-13, -5.131969387889432e-27, -1.7979413819487405e-18, 1.2782514661072126e-27]","[0.5185584659534298, 0.0169301972049165, 0.2744302786514746, 0.01693020676405256]","[6.93110514720688, 7.998936182390434, 6.459150418815415, 7.998206320969804]"
ROI_35_3,esteatose,"(258, 179)","(208, 231)",28,28,1.7022535281879028,"[0.0009176230369151043, 1.9794043946694987e-11, 7.94503495815715e-14, 6.755742458436607e-13, 6.228835896428607e-26, -2.8134773264800844e-18, -1.4358719472153318e-25]","[0.5185774446756609, 0.019598352733828147, 0.2782614798063639, 0.019598394979707844]","[6.956838113142678, 7.997158776801501, 6.43534089500589, 7.995278379658964]"
ROI_35_4,esteatose,"(257, 195)","(203, 227)",28,28,1.565122280938921,"[0.001009226325805949, 2.6072670447091984e-11, 1.7587878139681667e-15, 6.7209626748240846e-15, -1.9979404764342817e-29, 1.829036235902747e-20, -1.160958094938945e-29]","[0.5185537860441672, 0.021059918299393916, 0.2804106413677489, 0.02105987474267581]","[6.757150701542704, 7.874887424845915, 6.403594863259858, 7.874903753824025]"
ROI_35_5,esteatose,"(266, 202)","(214, 233)",28,28,1.5293299836581382,"[0.0010634896071254232, 2.0084613456978592e-11, 4.333459148560985e-13, 6.437737288347717e-13, 1.0416025776095985e-25, -2.391147218595792e-18, -3.23683545841991e-25]","[0.5185490927031422, 0.023252310119246822, 0.28358839433135574, 0.023252283534180667]","[6.920488128412508, 7.974666951630535, 6.427404387069382, 7.969874636823744]"
ROI_35_6,esteatose,"(260, 198)","(198, 227)",28,28,1.6248134279504567,"[0.001009397774918154, 3.6513957014240226e-11, 3.762137100720664e-13, 5.145858077093013e-14, -6.942382925721795e-27, 2.1865893010267286e-19, -1.7512261235551725e-27]","[0.5185556036880866, 0.012597979572818567, 0.26816802997002115, 0.012598012294645116]","[6.8974837187829525, 7.93428093465297, 6.387721847386842, 7.934854622271766]"
ROI_35_7,esteatose,"(272, 187)","(191, 221)",28,28,1.645066309770045,"[0.0009521704626623188, 6.32114995372197e-11, 7.573462009744436e-14, 2.1393307585356735e-13, 5.415177091899475e-28, -1.2065069857536841e-18, -2.722564890620946e-26]","[0.5185669986864415, 0.023883200049204814, 0.2844746931996543, 0.02388321645089348]","[6.899458573997653, 7.9590544375480965, 6.419467879132876, 7.959970192160812]"
ROI_35_8,esteatose,"(259, 189)","(204, 225)",28,28,1.539998586206084,"[0.000989423077804296, 1.6900372872661744e-10, 2.0131588393613044e-13, 1.1223761500557994e-13, -4.044049530120246e-27, -5.091728184679057e-19, -1.6379376042388798e-26]","[0.5185576277479197, 0.0235331290716156, 0.2839826249426766, 0.023533098854587105]","[6.752098943880344, 7.8835787176648155, 6.411531371196366, 7.8837535033791495]"
ROI_35_9,esteatose,"(272, 195)","(204, 225)",28,28,1.5163720797990805,"[0.0010057118782613422, 1.5218323540857464e-10, 1.0611858722061082e-15, 8.580055147148196e-14, -6.872241234109576e-28, 7.912464029315061e-19, -4.449847124767392e-28]","[0.5185557055053049, 0.014791596326068067, 0.2713410824528677, 0.014791558808979971]","[6.870118733682005, 7.915718033330423, 6.37678975412429, 7.9167788034929805]"
ROI_36_0,esteatose,"(307, 198)","(233, 210)",28,28,1.5267861892855243,"[0.0010979913671407596, 2.1425872043934273e-12, 5.784949091567524e-13, 4.812049404121462e-14, -8.018049351250517e-27, -2.0329577404925825e-21, -4.132872371146623e-28]","[0.5185459163622218, 0.0188420204418714, 0.27721393038471814, 0.018842018209925055]","[6.709919389647026, 7.865229145990218, 6.419467879132872, 7.86336199169924]"
ROI_36_1,esteatose,"(300, 198)","(257, 222)",28,28,1.9105469636546382,"[0.0009475934339350082, 5.223719891524318e-11, 5.536318074599409e-15, 4.5077523422786626e-14, -6.558201296953884e-28, -2.3838153613019293e-19, -2.775045800551224e-28]","[0.5185670507862435, 0.02145136562341066, 0.2809571770073438, 0.021451269752371053]","[6.546959514022901, 7.773247913022703, 6.3797853394503345, 7.772680543762014]"
ROI_36_2,esteatose,"(328, 210)","(267, 224)",28,28,1.799750647357821,"[0.0010581769880350258, 4.681610115749157e-10, 3.353798089186866e-13, 6.262643010206445e-13, 2.5985802243398695e-25, 1.014212333219911e-17, 1.2186693495572578e-25]","[0.5185537704617482, 0.017586641910209255, 0.2753870101074768, 0.01758656165772246]","[7.0121711801853595, 8.03300852881193, 6.4512139108789075, 8.032982799876864]"
ROI_36_3,esteatose,"(321, 201)","(259, 226)",28,28,1.8634310794478726,"[0.0009796278165988192, 2.467856245463545e-10, 1.52661996306486e-14, 3.836700077511755e-14, 4.683149748799072e-28, 1.2465482485097194e-19, 8.017942870609532e-28]","[0.5185587807586997, 0.02516305110060302, 0.2863372986934541, 0.02516303818741144]","[6.730176068827215, 7.836541534688687, 6.387721847386842, 7.836872913180026]"
ROI_36_4,esteatose,"(301, 182)","(242, 218)",28,28,1.700774550484094,"[0.0009936422484862605, 5.79056933169302e-10, 6.240610576340114e-13, 1.2474077412958347e-13, -2.307578356469365e-26, 2.5685486408082647e-18, 2.6053984003311266e-26]","[0.5185571283458033, 0.021408264949642312, 0.28090929193517905, 0.021408261329636726]","[7.106179991591007, 8.072647207758761, 6.435340895005889, 8.071506377325331]"
ROI_36_5,esteatose,"(294, 190)","(261, 217)",28,28,1.8681643247113577,"[0.000929216579784498, 5.209221265854875e-10, 7.149327213010063e-14, 1.1100041594491264e-13, 5.919314076769637e-27, 1.721097913593803e-18, 7.920810267875591e-27]","[0.5185736289193003, 0.015116665233932262, 0.27178457890292357, 0.015116656494557821]","[6.8164934276490365, 7.929077345501859, 6.427404387069385, 7.927435493477642]"
ROI_36_6,esteatose,"(283, 179)","(243, 212)",28,28,1.9531568821780445,"[0.000885506328592814, 8.177728401304297e-11, 7.997616318746622e-15, 1.3599453629982215e-14, -4.401220976166814e-29, -4.89933446739231e-20, -1.3482638023876152e-28]","[0.5185987135391451, 0.013062396237365145, 0.2687817778671956, 0.013062376257511825]","[6.751265724676485, 7.820032403700314, 6.329170706505241, 7.818531305356168]"
ROI_36_7,esteatose,"(291, 177)","(238, 212)",28,28,1.7898011301890893,"[0.0009597517784518969, 5.6987019887743656e-11, 2.6883610404761735e-13, 2.2953803631343926e-14, -1.7875237568278374e-27, -6.877244606171826e-21, 2.366810187540384e-28]","[0.518568006485498, 0.021493627836322124, 0.28101803158093697, 0.021493404125918956]","[6.929908800244612, 7.9627325551851555, 6.427404387069382, 7.962343777544343]"
ROI_36_8,esteatose,"(290, 168)","(239, 204)",28,28,1.7784032347577896,"[0.0009030242248802766, 9.397154670630656e-11, 1.0541902161082985e-13, 2.62392884434515e-14, -1.0268620873463948e-27, 1.6770538486170636e-20, -9.2196999234484e-28]","[0.5185815677162591, 0.02908784140723402, 0.2919822176754451, 0.029087852724009794]","[6.609876013044852, 7.765976483787107, 6.3420481370522115, 7.765329976897069]"
ROI_36_9,esteatose,"(274, 178)","(254, 217)",28,28,2.049239366656318,"[0.0008844616186996654, 5.076043687130292e-11, 4.9002219449911e-14, 4.6603234137922557e-14, 2.2259921142809006e-27, 1.2740998288525482e-19, 6.896611809219062e-29]","[0.5186019553646115, 0.023251645156190187, 0.28351212012095145, 0.023251450295575116]","[6.714064382758667, 7.852443355564112, 6.371848831513826, 7.8491154906900595]"
ROI_37_0,esteatose,"(276, 143)","(233, 190)",28,28,1.5268077564197247,"[0.0009602685847027834, 1.0594920108064743e-10, 3.362313599810202e-13, 9.941526586677234e-15, 5.416276089200906e-28, 9.792229316828849e-20, 1.9237238911119618e-28]","[0.5185640905053737, 0.016570481131371138, 0.27390263836208695, 0.01657055609697938]","[6.980453295040859, 7.989855355162669, 6.419467879132873, 7.991448303665727]"
ROI_37_1,esteatose,"(299, 185)","(285, 246)",28,28,1.5887424177293787,"[0.001016855553638299, 1.356550758689549e-10, 3.3699677026428783e-13, 5.0151816001710384e-14, -6.439702829670698e-27, -1.1021783582814694e-19, -1.0196574252320256e-27]","[0.5185540509389965, 0.02743759647764094, 0.2896350165661868, 0.027437552719279897]","[6.807681475094749, 7.885268568881551, 6.368853246187783, 7.888454465887668]"
ROI_37_2,esteatose,"(299, 172)","(277, 230)",28,28,1.6179524341276819,"[0.0009584458471491294, 2.3961486262069167e-11, 2.6733768760124558e-14, 4.003435612735684e-14, -3.6244866737922066e-28, 1.847847319790969e-19, 1.2585724460352267e-27]","[0.5185673798788433, 0.019086165426174667, 0.2775363856567634, 0.01908566399572391]","[7.082713509660248, 8.030765309409698, 6.400599277933813, 8.023322117304906]"
ROI_37_3,esteatose,"(279, 159)","(271, 242)",28,28,1.7600549768518519,"[0.0009364423839345534, 1.774793918083698e-10, 1.7258839728343137e-13, 1.0698268711526172e-13, -4.075768487725623e-29, -8.339449477708926e-19, -1.45369850536176e-26]","[0.5185962664866156, 0.013802406738346883, 0.2698543033480779, 0.013801644622212794]","[7.025662376396316, 8.028684582167411, 6.435340895005892, 8.024685242764013]"
ROI_37_4,esteatose,"(284, 160)","(281, 238)",28,28,1.6499312557286892,"[0.0009495735825770286, 3.374764776950946e-11, 2.293017441053288e-13, 3.9522475752396814e-14, 2.7334951173158435e-27, 1.5920006639168613e-19, 2.5853393040561994e-27]","[0.5185769740279199, 0.007608232754098347, 0.2609213426811418, 0.007608204918478405]","[7.204906362100652, 8.113951124157897, 6.443277402942397, 8.11230055005931]"
ROI_37_5,esteatose,"(285, 146)","(262, 213)",28,28,1.5901529118316884,"[0.0009339547506114381, 1.9751686942478798e-10, 2.1143049877459753e-13, 3.7599588390494936e-14, 3.1392191361799095e-27, -4.760409148452193e-19, -1.1764457638465284e-27]","[0.5185729366201561, 0.019218901839324367, 0.27771876229946685, 0.019218788158118456]","[6.9928481090072125, 8.019622486178442, 6.467086926751922, 8.024393062505352]"
ROI_37_6,esteatose,"(292, 164)","(271, 236)",28,28,1.7246755165874443,"[0.0009189296140024784, 4.3659851339035773e-11, 1.5217474722719845e-14, 2.589703976524964e-14, 4.9682945120004957e-29, -9.147962091693939e-20, -5.116923363290007e-28]","[0.5185824647717318, 0.009762936458750069, 0.26402929144236603, 0.009762998783224243]","[7.029276219430701, 8.029970294375271, 6.443277402942397, 8.027908977709941]"
ROI_37_7,esteatose,"(273, 153)","(270, 236)",28,28,1.8193250634889626,"[0.0008635432536958565, 7.372801620904398e-11, 1.0577385643089342e-13, 7.184593494361679e-14, 1.368017246411655e-27, 3.7254585489170113e-19, 6.111915807914846e-27]","[0.5186301232473657, 0.0075522973844343545, 0.2607652319133931, 0.007552102513324637]","[7.02050056844838, 8.016420339079678, 6.411531371196366, 8.018277561636127]"
ROI_37_8,esteatose,"(273, 157)","(273, 235)",28,28,1.831465368922971,"[0.0008620141300515554, 1.1590822342726957e-10, 1.33021061879995e-13, 4.1991711408116774e-14, -7.1497226966337195e-28, -1.330470401312461e-20, -3.0558543002526367e-27]","[0.5186114326125391, 0.011944405638346601, 0.26714130876464237, 0.011944540646288493]","[6.8839854086644925, 7.940727361121427, 6.403594863259858, 7.940943941313818]"
ROI_37_9,esteatose,"(277, 163)","(261, 228)",28,28,1.5482573149741825,"[0.0009587821481848616, 4.4030719427224403e-10, 2.17341919258666e-14, 1.2876831736078985e-13, 3.0232033886669944e-27, -2.200573178944087e-18, -6.104576905554181e-27]","[0.5185631879920871, 0.03004590684105248, 0.2933937863310896, 0.03004590322104689]","[7.120543626128554, 8.076042156939003, 6.4432774029424, 8.077750130187063]"
ROI_38_0,esteatose,"(298, 166)","(238, 203)",28,28,1.4178970342791115,"[0.000957513690816895, 6.981571286938389e-11, 1.509966273579888e-13, 2.2462591560170395e-13, 9.326516578787613e-27, -4.071257458774879e-19, 4.0303815817183714e-26]","[0.5185614714651642, 0.03362445064214463, 0.2985732065614509, 0.03362443539537279]","[6.598058938363935, 7.771642721739494, 6.360916738251273, 7.770292082363889]"
ROI_38_1,esteatose,"(297, 158)","(241, 198)",28,28,1.5344351609777502,"[0.000871773456717284, 1.1998364716912956e-10, 2.819251319525336e-14, 1.0363369421205416e-14, 1.0772543829928184e-28, 1.1090842502914408e-19, -1.4062026475288118e-28]","[0.5185911221519025, 0.015110024049227384, 0.27174955268870715, 0.015109827878362295]","[6.774906305472851, 7.868901612075405, 6.384726262060797, 7.875983208437965]"
ROI_38_2,esteatose,"(276, 168)","(258, 206)",28,28,1.4880209745954251,"[0.000915607166045171, 2.7326150837675516e-11, 7.869127208291376e-14, 4.158918544307886e-14, 2.293506350188288e-27, 1.257077272271955e-19, -6.328493131991902e-28]","[0.5185759670473726, 0.023348662753595987, 0.28368892100305687, 0.02334865630853971]","[6.910397406704038, 7.979253733150099, 6.435340895005893, 7.97905579298144]"
ROI_38_3,esteatose,"(293, 152)","(252, 194)",28,28,1.4423339011925043,"[0.0009243267038916045, 1.5279467656382412e-10, 7.343598905264049e-13, 3.156605511231797e-14, -2.392583388298063e-27, -3.3409065234488724e-19, 4.1681297415456245e-27]","[0.5185750778049856, 0.01937916124581833, 0.27794811519517293, 0.019379007712071915]","[7.025428502807573, 8.033520370861828, 6.440281817616351, 8.033236686231485]"
ROI_38_4,esteatose,"(292, 164)","(221, 196)",28,28,1.445933151115637,"[0.0009360430521247361, 4.410484843378324e-11, 1.7837607324176081e-13, 2.058253390045097e-13, 7.372183174424282e-28, 4.692983349683242e-19, 3.943126117512642e-26]","[0.5185707442351941, 0.013930017918499644, 0.2700724895677906, 0.013929928684662527]","[7.1193246490664555, 8.069077264731014, 6.427404387069382, 8.07392720513333]"
ROI_38_5,esteatose,"(301, 168)","(230, 191)",28,28,1.3982266009852218,"[0.0010088775865688096, 9.658607183489452e-11, 1.5409696834371867e-13, 1.485828580065358e-13, 2.146560339732031e-26, -6.12138034054232e-19, -6.686067295656164e-27]","[0.5185547339819068, 0.018761585618642402, 0.27708488819502997, 0.01876154622541832]","[6.832328128074727, 7.853112053826137, 6.318238613242688, 7.8543383371748945]"
ROI_38_6,esteatose,"(298, 166)","(234, 197)",28,28,1.4381036157384497,"[0.000967142185780342, 5.515528968270566e-11, 6.478696378348598e-14, 4.979236150233022e-14, 2.47798661590666e-27, -2.5347853206728012e-20, -1.3628936851176105e-27]","[0.5185612970719341, 0.024673926591656202, 0.2856268901149528, 0.024673863262007135]","[6.872609588910593, 7.956006286980961, 6.42740438706938, 7.954824307490698]"
ROI_38_7,esteatose,"(293, 158)","(222, 194)",28,28,1.4803923356000803,"[0.0009031746677778099, 5.848472988592531e-11, 7.134434467916931e-15, 5.821070261772348e-14, 5.73736255310606e-28, -2.840424523357836e-19, -1.0382997664130498e-27]","[0.518578023613479, 0.027945707515936613, 0.2903356141018165, 0.02794572647732423]","[6.695638221522349, 7.819547933005988, 6.36286207553569, 7.819016985710656]"
ROI_38_8,esteatose,"(282, 163)","(237, 192)",28,28,1.4539514568278262,"[0.0009128687839773997, 1.0246351138753575e-10, 2.1923571532685822e-13, 3.349471568560996e-14, 7.115987442367028e-28, -1.2400696849482434e-19, -2.7806431555464705e-27]","[0.5185733530676465, 0.03152961141180332, 0.2955255606030091, 0.03152963160562144]","[6.620136114881168, 7.748477406114733, 6.318238613242688, 7.747655694535192]"
ROI_38_9,esteatose,"(280, 146)","(235, 188)",28,28,1.4772008796646279,"[0.0008930521611951942, 3.3793716515798106e-11, 1.9018626446081077e-13, 1.3980729171411425e-13, 2.3334360034124173e-27, 1.9462990719598496e-19, -2.2677612386567782e-26]","[0.5185895879657331, 0.02328484868153845, 0.2835794620774227, 0.023284326493057905]","[6.97060169452843, 7.975401222481522, 6.419467879132875, 7.976175240200068]"
